test_case,result,assertx_calls_found,assertx_calls_counted
org.jfree.chart.renderer.junit.GrayPaintScaleTests::testConstructor,PASS,2,2
org.jfree.chart.renderer.junit.GrayPaintScaleTests::testEquals,PASS,7,7
org.jfree.chart.renderer.junit.GrayPaintScaleTests::testCloning,PASS,3,3
org.jfree.chart.renderer.junit.GrayPaintScaleTests::testSerialization,PASS,1,1
org.jfree.chart.renderer.xy.junit.XYBlockRendererTests::testEquals,PASS,8,8
org.jfree.chart.renderer.xy.junit.XYBlockRendererTests::testHashcode,PASS,2,2
org.jfree.chart.renderer.xy.junit.XYBlockRendererTests::testCloning,PASS,5,5
org.jfree.chart.renderer.xy.junit.XYBlockRendererTests::testSerialization,PASS,1,1
org.jfree.chart.renderer.xy.junit.XYBlockRendererTests::testBug1766646A,PASS,2,2
org.jfree.chart.renderer.xy.junit.XYBlockRendererTests::testBug1766646B,PASS,2,2
org.jfree.chart.title.junit.PaintScaleLegendTests::testEquals,PASS,20,20
org.jfree.chart.title.junit.PaintScaleLegendTests::testHashcode,PASS,2,2
org.jfree.chart.title.junit.PaintScaleLegendTests::testCloning,PASS,3,3
org.jfree.chart.title.junit.PaintScaleLegendTests::testSerialization,PASS,1,1
