test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.cli.ApplicationTest::testLs,org.apache.commons.cli.ApplicationTest,testLs,line,57,Virtual_Pass
org.apache.commons.cli.ApplicationTest::testAnt,org.apache.commons.cli.ApplicationTest,testAnt,line,102,Virtual_Pass
org.apache.commons.cli.BugsTest::test14786,org.apache.commons.cli.BugsTest,test14786,line,338,Virtual_Pass
org.apache.commons.cli.BugsTest::test15046,org.apache.commons.cli.BugsTest,test15046,line,355,Virtual_Pass
org.apache.commons.cli.BugsTest::test15648,org.apache.commons.cli.BugsTest,test15648,line,366,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testUntypedPattern,org.apache.commons.cli.PatternOptionBuilderTest,testUntypedPattern,line,81,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testUntypedPattern,org.apache.commons.cli.PatternOptionBuilderTest,testUntypedPattern,line,83,Virtual_Pass
org.apache.commons.cli.PatternOptionBuilderTest::testUntypedPattern,org.apache.commons.cli.PatternOptionBuilderTest,testUntypedPattern,line,85,Virtual_Pass
org.apache.commons.cli.PosixParserTest::testLongOptionWithShort,org.apache.commons.cli.PosixParserTest,testLongOptionWithShort,line,171,Virtual_Pass
org.apache.commons.cli.bug.BugCLI133Test::testOrder,org.apache.commons.cli.bug.BugCLI133Test,testOrder,line,38,Virtual_Pass
org.apache.commons.cli.bug.BugCLI71Test::testBasic,org.apache.commons.cli.bug.BugCLI71Test,testBasic,line,52,Virtual_Pass
org.apache.commons.cli.bug.BugCLI71Test::testBasic,org.apache.commons.cli.bug.BugCLI71Test,testBasic,line,53,Virtual_Pass
org.apache.commons.cli.bug.BugCLI71Test::testMistakenArgument,org.apache.commons.cli.bug.BugCLI71Test,testMistakenArgument,line,61,Virtual_Pass
org.apache.commons.cli.bug.BugCLI71Test::testMistakenArgument,org.apache.commons.cli.bug.BugCLI71Test,testMistakenArgument,line,62,Virtual_Pass
org.apache.commons.cli.bug.BugCLI71Test::testGetsDefaultIfOptional,org.apache.commons.cli.bug.BugCLI71Test,testGetsDefaultIfOptional,line,80,Virtual_Pass
org.apache.commons.cli.bug.BugCLI71Test::testGetsDefaultIfOptional,org.apache.commons.cli.bug.BugCLI71Test,testGetsDefaultIfOptional,line,81,Virtual_Pass
