ID, Method, Class, Line, Source, Var
-1, void <clinit>(), org.apache.commons.csv.Constants, $stack0 = staticinvoke <java.lang.Character: java.lang.Character valueOf(char)>(34), 36, -1, (stack0:7:-1)
-1, void <clinit>(), org.apache.commons.csv.Constants, <org.apache.commons.csv.Constants: java.lang.Character DOUBLE_QUOTE_CHAR> = $stack0, 36, -1, (org.apache.commons.csv.Constants.DOUBLE_QUOTE_CHAR:672:-1)
-1, void testEscapedControlCharacter(), org.apache.commons.csv.CSVLexerTest, $stack3 = staticinvoke <org.apache.commons.csv.CSVFormat: org.apache.commons.csv.CSVFormat$CSVFormatBuilder newBuilder()>(), 347, -1, (:673:-1)
-1, org.apache.commons.csv.CSVFormat$CSVFormatBuilder newBuilder(), org.apache.commons.csv.CSVFormat, $stack1 = <org.apache.commons.csv.Constants: java.lang.Character DOUBLE_QUOTE_CHAR>, 442, -1, (quoteChar:684:-1)
-1, org.apache.commons.csv.CSVFormat$CSVFormatBuilder newBuilder(), org.apache.commons.csv.CSVFormat, specialinvoke $stack0.<org.apache.commons.csv.CSVFormat$CSVFormatBuilder: void <init>(char;java.lang.Character;org.apache.commons.csv.Quote;java.lang.Character;java.lang.Character;boolean;boolean;java.lang.String;java.lang.String;java.lang.String[])>(44; $stack1; null; null; null; 0; 1; "\r\n"; ""; null), 442, -1, (quoteChar:684:-1)
-1, void <init>(char;java.lang.Character;org.apache.commons.csv.Quote;java.lang.Character;java.lang.Character;boolean;boolean;java.lang.String;java.lang.String;java.lang.String[]), org.apache.commons.csv.CSVFormat$CSVFormatBuilder, this.<org.apache.commons.csv.CSVFormat$CSVFormatBuilder: char delimiter> = delimiter, 114, -1, (this.delimiter:751:-1)
-1, void <init>(char;java.lang.Character;org.apache.commons.csv.Quote;java.lang.Character;java.lang.Character;boolean;boolean;java.lang.String;java.lang.String;java.lang.String[]), org.apache.commons.csv.CSVFormat$CSVFormatBuilder, this.<org.apache.commons.csv.CSVFormat$CSVFormatBuilder: java.lang.Character quoteChar> = quoteChar, 115, -1, (this.quoteChar:752:-1)
-1, void testEscapedControlCharacter(), org.apache.commons.csv.CSVLexerTest, $stack4 = virtualinvoke $stack3.<org.apache.commons.csv.CSVFormat$CSVFormatBuilder: org.apache.commons.csv.CSVFormat$CSVFormatBuilder withEscape(char)>(33), 347, -1, (:697:-1)
-1, org.apache.commons.csv.CSVFormat$CSVFormatBuilder withEscape(char), org.apache.commons.csv.CSVFormat$CSVFormatBuilder, $stack2 = staticinvoke <java.lang.Character: java.lang.Character valueOf(char)>(escape), 263, -1, (escape:712:-1)
-1, org.apache.commons.csv.CSVFormat$CSVFormatBuilder withEscape(char), org.apache.commons.csv.CSVFormat$CSVFormatBuilder, $stack3 = virtualinvoke this.<org.apache.commons.csv.CSVFormat$CSVFormatBuilder: org.apache.commons.csv.CSVFormat$CSVFormatBuilder withEscape(java.lang.Character)>($stack2), 263, -1, (escape:712:-1)
-1, org.apache.commons.csv.CSVFormat$CSVFormatBuilder withEscape(java.lang.Character), org.apache.commons.csv.CSVFormat$CSVFormatBuilder, this.<org.apache.commons.csv.CSVFormat$CSVFormatBuilder: java.lang.Character escape> = escape, 279, -1, (this.escape:755:-1)
-1, void testEscapedControlCharacter(), org.apache.commons.csv.CSVLexerTest, $stack5 = virtualinvoke $stack4.<org.apache.commons.csv.CSVFormat$CSVFormatBuilder: org.apache.commons.csv.CSVFormat build()>(), 347, -1, (:761:-1)
-1, org.apache.commons.csv.CSVFormat build(), org.apache.commons.csv.CSVFormat$CSVFormatBuilder, $stack11 = this.<org.apache.commons.csv.CSVFormat$CSVFormatBuilder: char delimiter>, 148, -1, (delimiter:771:-1)
-1, org.apache.commons.csv.CSVFormat build(), org.apache.commons.csv.CSVFormat$CSVFormatBuilder, $stack10 = this.<org.apache.commons.csv.CSVFormat$CSVFormatBuilder: java.lang.Character quoteChar>, 148, -1, (quoteChar:772:-1)
-1, org.apache.commons.csv.CSVFormat build(), org.apache.commons.csv.CSVFormat$CSVFormatBuilder, $stack7 = this.<org.apache.commons.csv.CSVFormat$CSVFormatBuilder: java.lang.Character escape>, 148, -1, (escape:775:-1)
-1, org.apache.commons.csv.CSVFormat build(), org.apache.commons.csv.CSVFormat$CSVFormatBuilder, specialinvoke $stack1.<org.apache.commons.csv.CSVFormat: void <init>(char;java.lang.Character;org.apache.commons.csv.Quote;java.lang.Character;java.lang.Character;boolean;boolean;java.lang.String;java.lang.String;java.lang.String[])>($stack11; $stack10; $stack9; $stack8; $stack7; $stack6; $stack5; $stack4; $stack3; $stack2), 148, -1, (quoteChar:772:-1)
-1, void <init>(char;java.lang.Character;org.apache.commons.csv.Quote;java.lang.Character;java.lang.Character;boolean;boolean;java.lang.String;java.lang.String;java.lang.String[]), org.apache.commons.csv.CSVFormat, this.<org.apache.commons.csv.CSVFormat: char delimiter> = delimiter, 606, -1, (this.delimiter:802:-1)
-1, void <init>(char;java.lang.Character;org.apache.commons.csv.Quote;java.lang.Character;java.lang.Character;boolean;boolean;java.lang.String;java.lang.String;java.lang.String[]), org.apache.commons.csv.CSVFormat, this.<org.apache.commons.csv.CSVFormat: java.lang.Character quoteChar> = quoteChar, 607, -1, (this.quoteChar:814:-1)
-1, void <init>(char;java.lang.Character;org.apache.commons.csv.Quote;java.lang.Character;java.lang.Character;boolean;boolean;java.lang.String;java.lang.String;java.lang.String[]), org.apache.commons.csv.CSVFormat, this.<org.apache.commons.csv.CSVFormat: java.lang.Character escape> = escape, 610, -1, (this.escape:806:-1)
