test_case,test_class,test_method,variable,line,virtual_status
org.apache.commons.cli.HelpFormatterTest::testPrintSortedUsage,org.apache.commons.cli.HelpFormatterTest,testPrintSortedUsage,out,235,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testPrintSortedUsageWithNullComparator,org.apache.commons.cli.HelpFormatterTest,testPrintSortedUsageWithNullComparator,out,251,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testPrintOptionGroupUsage,org.apache.commons.cli.HelpFormatterTest,testPrintOptionGroupUsage,out,269,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testPrintRequiredOptionGroupUsage,org.apache.commons.cli.HelpFormatterTest,testPrintRequiredOptionGroupUsage,out,288,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testPrintOptionWithEmptyArgNameUsage,org.apache.commons.cli.HelpFormatterTest,testPrintOptionWithEmptyArgNameUsage,out,305,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testRtrim,org.apache.commons.cli.HelpFormatterTest,testRtrim,formatter,312,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testRtrim,org.apache.commons.cli.HelpFormatterTest,testRtrim,formatter,313,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testRtrim,org.apache.commons.cli.HelpFormatterTest,testRtrim,formatter,314,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testHeaderStartingWithLineSeparator,org.apache.commons.cli.HelpFormatterTest,testHeaderStartingWithLineSeparator,out,355,Virtual_Pass
org.apache.commons.cli.HelpFormatterTest::testOptionWithoutShortFormat,org.apache.commons.cli.HelpFormatterTest,testOptionWithoutShortFormat,out,375,Virtual_Pass
