test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.math.linear.ArrayRealVectorTest::testConstructors,PASS,50,6
org.apache.commons.math.linear.ArrayRealVectorTest::testDataInOut,PASS,26,5
org.apache.commons.math.linear.ArrayRealVectorTest::testMapFunctions,PASS,0,0
org.apache.commons.math.linear.ArrayRealVectorTest::testBasicFunctions,PASS,17,3
org.apache.commons.math.linear.ArrayRealVectorTest::testMisc,PASS,3,1
org.apache.commons.math.linear.ArrayRealVectorTest::testPredicates,PASS,17,17
org.apache.commons.math.linear.ArrayRealVectorTest::testSerial,PASS,1,1
org.apache.commons.math.linear.ArrayRealVectorTest::testZeroVectors,PASS,3,3
org.apache.commons.math.linear.ArrayRealVectorTest::testMinMax,PASS,16,16
org.apache.commons.math.linear.ArrayRealVectorTest::testCosine,PASS,8,8
org.apache.commons.math.linear.ArrayRealVectorTest::testCosinePrecondition1,PASS,0,0
org.apache.commons.math.linear.ArrayRealVectorTest::testCosinePrecondition2,PASS,0,0
org.apache.commons.math.linear.ArrayRealVectorTest::testCosinePrecondition3,PASS,0,0
org.apache.commons.math.linear.ArrayRealVectorTest::testOuterProduct,PASS,6,6
org.apache.commons.math.linear.ArrayRealVectorTest::testCombinePreconditionArray,PASS,0,0
org.apache.commons.math.linear.ArrayRealVectorTest::testCombineArray,PASS,1,1
org.apache.commons.math.linear.ArrayRealVectorTest::testCombinePreconditionSameType,PASS,0,0
org.apache.commons.math.linear.ArrayRealVectorTest::testCombineSameType,PASS,1,1
org.apache.commons.math.linear.ArrayRealVectorTest::testCombinePreconditionMixedType,PASS,0,0
org.apache.commons.math.linear.ArrayRealVectorTest::testCombineMixedTypes,PASS,1,1
org.apache.commons.math.linear.ArrayRealVectorTest::testCombineToSelfPreconditionArray,PASS,0,0
org.apache.commons.math.linear.ArrayRealVectorTest::testCombineToSelfArray,PASS,2,2
org.apache.commons.math.linear.ArrayRealVectorTest::testCombineToSelfPreconditionSameType,PASS,0,0
org.apache.commons.math.linear.ArrayRealVectorTest::testCombineToSelfSameType,PASS,2,2
org.apache.commons.math.linear.ArrayRealVectorTest::testCombineToSelfPreconditionMixedType,PASS,0,0
org.apache.commons.math.linear.ArrayRealVectorTest::testCombineToSelfMixedTypes,PASS,2,2
org.apache.commons.math.linear.SparseRealVectorTest::testConstructors,PASS,17,0
org.apache.commons.math.linear.SparseRealVectorTest::testDataInOut,PASS,16,0
org.apache.commons.math.linear.SparseRealVectorTest::testMapFunctions,PASS,0,0
org.apache.commons.math.linear.SparseRealVectorTest::testBasicFunctions,PASS,13,2
org.apache.commons.math.linear.SparseRealVectorTest::testOuterProduct,PASS,6,6
org.apache.commons.math.linear.SparseRealVectorTest::testMisc,PASS,1,0
org.apache.commons.math.linear.SparseRealVectorTest::testPredicates,PASS,8,8
org.apache.commons.math.linear.SparseRealVectorTest::testSerial,PASS,1,1
