test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.cli.BasicParserTest::testPropertiesOption1,PASS,0,0
org.apache.commons.cli.BasicParserTest::testPropertiesOption2,PASS,0,0
org.apache.commons.cli.BasicParserTest::testShortWithEqual,PASS,0,0
org.apache.commons.cli.BasicParserTest::testShortWithoutEqual,PASS,0,0
org.apache.commons.cli.BasicParserTest::testLongWithEqualDoubleDash,PASS,0,0
org.apache.commons.cli.BasicParserTest::testLongWithEqualSingleDash,PASS,0,0
org.apache.commons.cli.BasicParserTest::testUnambiguousPartialLongOption1,PASS,0,0
org.apache.commons.cli.BasicParserTest::testUnambiguousPartialLongOption2,PASS,0,0
org.apache.commons.cli.BasicParserTest::testUnambiguousPartialLongOption3,PASS,0,0
org.apache.commons.cli.BasicParserTest::testUnambiguousPartialLongOption4,PASS,0,0
org.apache.commons.cli.BasicParserTest::testAmbiguousPartialLongOption1,PASS,0,0
org.apache.commons.cli.BasicParserTest::testAmbiguousPartialLongOption2,PASS,0,0
org.apache.commons.cli.BasicParserTest::testAmbiguousPartialLongOption3,PASS,0,0
org.apache.commons.cli.BasicParserTest::testAmbiguousPartialLongOption4,PASS,0,0
org.apache.commons.cli.BasicParserTest::testPartialLongOptionSingleDash,PASS,0,0
org.apache.commons.cli.BasicParserTest::testBursting,PASS,0,0
org.apache.commons.cli.BasicParserTest::testUnrecognizedOptionWithBursting,PASS,0,0
org.apache.commons.cli.BasicParserTest::testMissingArgWithBursting,PASS,0,0
org.apache.commons.cli.BasicParserTest::testStopBursting,PASS,0,0
org.apache.commons.cli.BasicParserTest::testStopBursting2,PASS,0,0
org.apache.commons.cli.BugsTest::test11457,PASS,1,1
org.apache.commons.cli.BugsTest::test11458,PASS,10,0
org.apache.commons.cli.BugsTest::test11680,PASS,0,0
org.apache.commons.cli.BugsTest::test11456,PASS,2,0
org.apache.commons.cli.BugsTest::test12210,PASS,2,2
org.apache.commons.cli.BugsTest::test13425,PASS,1,1
org.apache.commons.cli.BugsTest::test13935,PASS,0,0
org.apache.commons.cli.BugsTest::test14786,PASS,1,1
org.apache.commons.cli.BugsTest::test15046,PASS,2,1
org.apache.commons.cli.BugsTest::test15648,PASS,1,1
org.apache.commons.cli.BugsTest::test31148,PASS,2,2
org.apache.commons.cli.BugsTest::test27635,PASS,0,0
org.apache.commons.cli.GnuParserTest::testUnambiguousPartialLongOption1,PASS,0,0
org.apache.commons.cli.GnuParserTest::testUnambiguousPartialLongOption2,PASS,0,0
org.apache.commons.cli.GnuParserTest::testUnambiguousPartialLongOption3,PASS,0,0
org.apache.commons.cli.GnuParserTest::testUnambiguousPartialLongOption4,PASS,0,0
org.apache.commons.cli.GnuParserTest::testAmbiguousPartialLongOption1,PASS,0,0
org.apache.commons.cli.GnuParserTest::testAmbiguousPartialLongOption2,PASS,0,0
org.apache.commons.cli.GnuParserTest::testAmbiguousPartialLongOption3,PASS,0,0
org.apache.commons.cli.GnuParserTest::testAmbiguousPartialLongOption4,PASS,0,0
org.apache.commons.cli.GnuParserTest::testPartialLongOptionSingleDash,PASS,0,0
org.apache.commons.cli.GnuParserTest::testBursting,PASS,0,0
org.apache.commons.cli.GnuParserTest::testUnrecognizedOptionWithBursting,PASS,0,0
org.apache.commons.cli.GnuParserTest::testMissingArgWithBursting,PASS,0,0
org.apache.commons.cli.GnuParserTest::testStopBursting,PASS,0,0
org.apache.commons.cli.GnuParserTest::testStopBursting2,PASS,0,0
org.apache.commons.cli.HelpFormatterTest::testFindWrapPos,PASS,3,0
org.apache.commons.cli.HelpFormatterTest::testPrintWrapped,PASS,5,5
org.apache.commons.cli.HelpFormatterTest::testPrintOptions,PASS,5,5
org.apache.commons.cli.HelpFormatterTest::testPrintHelpWithEmptySyntax,PASS,0,0
org.apache.commons.cli.HelpFormatterTest::testAutomaticUsage,PASS,2,2
org.apache.commons.cli.HelpFormatterTest::testPrintUsage,PASS,1,1
org.apache.commons.cli.HelpFormatterTest::testPrintSortedUsage,PASS,1,1
org.apache.commons.cli.HelpFormatterTest::testPrintSortedUsageWithNullComparator,PASS,1,1
org.apache.commons.cli.HelpFormatterTest::testPrintOptionGroupUsage,PASS,1,1
org.apache.commons.cli.HelpFormatterTest::testPrintRequiredOptionGroupUsage,PASS,1,1
org.apache.commons.cli.HelpFormatterTest::testPrintOptionWithEmptyArgNameUsage,PASS,1,1
org.apache.commons.cli.HelpFormatterTest::testRtrim,PASS,3,3
org.apache.commons.cli.HelpFormatterTest::testAccessors,PASS,8,0
org.apache.commons.cli.HelpFormatterTest::testHeaderStartingWithLineSeparator,PASS,1,1
