ID, Method, Class, Line, Source, Var
-1, void testHeader(), org.apache.commons.csv.CSVParserTest, $stack13 = interfaceinvoke $stack10.<java.util.Iterator: java.lang.Object next()>(), 488, -1, (:2604:-1)
-1, java.lang.Object next(), org.apache.commons.csv.CSVParser$1, $stack1 = virtualinvoke this.<org.apache.commons.csv.CSVParser$1: org.apache.commons.csv.CSVRecord next()>(), 277, -1, (:2606:-1)
-1, org.apache.commons.csv.CSVRecord next(), org.apache.commons.csv.CSVParser$1, this.<org.apache.commons.csv.CSVParser$1: org.apache.commons.csv.CSVRecord current> = null, 299, -1, (this.current:2665:-1)
-1, void testHeader(), org.apache.commons.csv.CSVParserTest, $stack11 = interfaceinvoke $stack10.<java.util.Iterator: boolean hasNext()>(), 494, -1, (stack1:2666:-1)
-1, boolean hasNext(), org.apache.commons.csv.CSVParser$1, $stack1 = this.<org.apache.commons.csv.CSVParser$1: org.apache.commons.csv.CSVRecord current>, 290, -1, (stack1:2666:-1)
-1, boolean hasNext(), org.apache.commons.csv.CSVParser$1, if $stack1 != null goto $stack2 = this.<org.apache.commons.csv.CSVParser$1: org.apache.commons.csv.CSVRecord current>, 290, -1, (stack4:2735:-1)
-1, boolean hasNext(), org.apache.commons.csv.CSVParser$1, $stack4 = specialinvoke this.<org.apache.commons.csv.CSVParser$1: org.apache.commons.csv.CSVRecord getNextRecord()>(), 291, -1, (stack3:2734:-1)
-1, org.apache.commons.csv.CSVRecord getNextRecord(), org.apache.commons.csv.CSVParser$1, $stack3 = virtualinvoke $stack2.<org.apache.commons.csv.CSVParser: org.apache.commons.csv.CSVRecord nextRecord()>(), 282, -1, (:2670:-1)
-1, org.apache.commons.csv.CSVRecord nextRecord(), org.apache.commons.csv.CSVParser, result = null, 184, -1, (result:2733:-1)
-1, org.apache.commons.csv.CSVRecord nextRecord(), org.apache.commons.csv.CSVParser, return result, 221, -1, (stack3:2734:-1)
-1, org.apache.commons.csv.CSVRecord getNextRecord(), org.apache.commons.csv.CSVParser$1, return $stack3, 282, -1, (stack4:2735:-1)
-1, boolean hasNext(), org.apache.commons.csv.CSVParser$1, this.<org.apache.commons.csv.CSVParser$1: org.apache.commons.csv.CSVRecord current> = $stack4, 291, -1, (this.current:2736:-1)
-1, boolean hasNext(), org.apache.commons.csv.CSVParser$1, $stack2 = this.<org.apache.commons.csv.CSVParser$1: org.apache.commons.csv.CSVRecord current>, 294, -1, (stack2:2737:-1)
-1, boolean hasNext(), org.apache.commons.csv.CSVParser$1, if $stack2 == null goto $stack3 = 0, 294, -1, (:2738:-1)
-1, boolean hasNext(), org.apache.commons.csv.CSVParser$1, $stack3 = 0, 294, -1, (stack3:2739:-1)
-1, boolean hasNext(), org.apache.commons.csv.CSVParser$1, return $stack3, 294, -1, (stack11:2740:-1)
-1, void testHeader(), org.apache.commons.csv.CSVParserTest, staticinvoke <org.junit.Assert: void assertFalse(boolean)>($stack11), 494, -1, (stack11:2740:-1)
