test_case,result,assertx_calls_found,assertx_calls_counted
org.apache.commons.codec.StringEncoderComparatorTest::testComparatorNoArgCon,PASS,0,0
org.apache.commons.codec.StringEncoderComparatorTest::testComparatorWithSoundex,PASS,1,0
org.apache.commons.codec.StringEncoderComparatorTest::testComparatorWithDoubleMetaphone,PASS,1,1
org.apache.commons.codec.StringEncoderComparatorTest::testComparatorWithDoubleMetaphoneAndInvalidInput,PASS,1,0
org.apache.commons.codec.language.CaverphoneTest::testSpecificationExamples,PASS,1,1
org.apache.commons.codec.language.DoubleMetaphoneTest::testDoubleMetaphone,PASS,0,0
org.apache.commons.codec.language.DoubleMetaphoneTest::testEmpty,PASS,4,4
org.apache.commons.codec.language.DoubleMetaphoneTest::testIsDoubleMetaphoneEqualBasic,PASS,0,0
org.apache.commons.codec.language.DoubleMetaphoneTest::testIsDoubleMetaphoneEqualExtended1,PASS,0,0
org.apache.commons.codec.language.DoubleMetaphoneTest::testIsDoubleMetaphoneEqualExtended2,PASS,0,0
org.apache.commons.codec.language.DoubleMetaphoneTest::testIsDoubleMetaphoneEqualExtended3,PASS,0,0
org.apache.commons.codec.language.DoubleMetaphoneTest::testIsDoubleMetaphoneEqualWithMATCHES,PASS,0,0
org.apache.commons.codec.language.DoubleMetaphoneTest::testIsDoubleMetaphoneNotEqual,PASS,0,0
org.apache.commons.codec.language.DoubleMetaphoneTest::testCCedilla,PASS,0,0
org.apache.commons.codec.language.DoubleMetaphoneTest::testNTilde,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testIsMetaphoneEqual1,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testIsMetaphoneEqual2,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testIsMetaphoneEqualAero,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testIsMetaphoneEqualWhite,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testIsMetaphoneEqualAlbert,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testIsMetaphoneEqualGary,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testIsMetaphoneEqualJohn,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testIsMetaphoneEqualKnight,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testIsMetaphoneEqualMary,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testIsMetaphoneEqualParis,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testIsMetaphoneEqualPeter,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testIsMetaphoneEqualRay,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testIsMetaphoneEqualSusan,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testIsMetaphoneEqualWright,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testIsMetaphoneEqualXalan,PASS,0,0
org.apache.commons.codec.language.MetaphoneTest::testMetaphone,PASS,11,11
org.apache.commons.codec.language.MetaphoneTest::testWordEndingInMB,PASS,3,3
org.apache.commons.codec.language.MetaphoneTest::testDiscardOfSCEOrSCIOrSCY,PASS,3,3
org.apache.commons.codec.language.MetaphoneTest::testWhy,PASS,1,1
org.apache.commons.codec.language.MetaphoneTest::testWordsWithCIA,PASS,1,1
org.apache.commons.codec.language.MetaphoneTest::testTranslateOfSCHAndCH,PASS,4,4
org.apache.commons.codec.language.MetaphoneTest::testTranslateToJOfDGEOrDGIOrDGY,PASS,3,3
org.apache.commons.codec.language.MetaphoneTest::testDiscardOfSilentHAfterG,PASS,2,2
org.apache.commons.codec.language.MetaphoneTest::testDiscardOfSilentGN,PASS,2,2
org.apache.commons.codec.language.MetaphoneTest::testPHTOF,PASS,1,1
