statement_id,failed_covered,failed_not_covered,passed_covered,passed_not_covered,ochiai_score
S1,0,1,24,1,0.0
S2,0,1,24,1,0.0
S3,1,0,24,1,0.2
S4,1,0,24,1,0.2
S5,1,0,19,6,0.223607
S6,0,1,11,14,0.0
S7,0,1,11,14,0.0
S8,0,1,11,14,0.0
S9,0,1,11,14,0.0
S10,0,1,11,14,0.0
S11,1,0,24,1,0.2
S12,1,0,24,1,0.2
S13,1,0,24,1,0.2
S14,1,0,24,1,0.2
S15,1,0,24,1,0.2
S16,1,0,24,1,0.2
S17,1,0,20,5,0.218218
S18,0,1,17,8,0.0
S19,0,1,17,8,0.0
S20,0,1,12,13,0.0
S21,0,1,12,13,0.0
S22,0,1,12,13,0.0
S23,0,1,17,8,0.0
S24,0,1,10,15,0.0
S25,0,1,10,15,0.0
S26,0,1,7,18,0.0
S27,0,1,7,18,0.0
S28,0,1,6,19,0.0
S29,1,0,21,4,0.213201
S30,0,1,6,19,0.0
S31,0,1,6,19,0.0
S32,0,1,6,19,0.0
S33,1,0,5,20,0.408248
S34,1,0,5,20,0.408248
S35,0,1,3,22,0.0
S36,0,1,3,22,0.0
S37,0,1,16,9,0.0
S38,0,1,16,9,0.0
S39,0,1,16,9,0.0
S40,0,1,9,16,0.0
S41,0,1,16,9,0.0
S42,0,1,10,15,0.0
S43,0,1,16,9,0.0
S44,1,0,0,25,1.0
S45,1,0,0,25,1.0
S46,1,0,0,25,1.0
S47,1,0,0,25,1.0
S48,0,1,10,15,0.0
S49,0,1,10,15,0.0
S50,0,1,10,15,0.0
S51,0,1,10,15,0.0
S52,0,1,24,1,0.0
S53,0,1,24,1,0.0
S54,1,0,24,1,0.2
S55,1,0,25,0,0.196116
S56,1,0,25,0,0.196116
S57,1,0,25,0,0.196116
S58,1,0,25,0,0.196116
S59,1,0,25,0,0.196116
S60,1,0,25,0,0.196116
S61,1,0,25,0,0.196116
S62,1,0,25,0,0.196116
S63,1,0,25,0,0.196116
S64,1,0,25,0,0.196116
S65,1,0,25,0,0.196116
S66,1,0,25,0,0.196116
S67,1,0,25,0,0.196116
S68,1,0,25,0,0.196116
S69,1,0,25,0,0.196116
S70,1,0,25,0,0.196116
S71,1,0,25,0,0.196116
S72,1,0,19,6,0.223607
S73,1,0,19,6,0.223607
S74,1,0,24,1,0.2
S75,1,0,19,6,0.223607
S76,1,0,24,1,0.2
S77,1,0,24,1,0.2
S78,1,0,24,1,0.2
S79,1,0,24,1,0.2
S80,1,0,24,1,0.2
S81,1,0,24,1,0.2
S82,1,0,24,1,0.2
S83,1,0,24,1,0.2
S84,1,0,24,1,0.2
S85,1,0,24,1,0.2
S86,1,0,24,1,0.2
S87,1,0,24,1,0.2
S88,0,1,6,19,0.0
S89,0,1,6,19,0.0
S90,1,0,19,6,0.223607
S91,1,0,19,6,0.223607
S92,1,0,19,6,0.223607
S93,1,0,19,6,0.223607
S94,0,1,17,8,0.0
S95,1,0,19,6,0.223607
S96,0,1,9,16,0.0
S97,1,0,19,6,0.223607
S98,1,0,19,6,0.223607
S99,0,1,1,24,0.0
S100,1,0,19,6,0.223607
S101,1,0,3,22,0.5
S102,0,1,1,24,0.0
S103,0,1,16,9,0.0
S104,0,1,16,9,0.0
S105,0,1,16,9,0.0
S106,0,1,16,9,0.0
S107,0,1,16,9,0.0
S108,0,1,9,16,0.0
S109,0,1,1,24,0.0
S110,0,1,9,16,0.0
S111,0,1,9,16,0.0
S112,0,1,4,21,0.0
S113,0,1,9,16,0.0
S114,0,1,16,9,0.0
S115,0,1,16,9,0.0
S116,0,1,16,9,0.0
S117,0,1,16,9,0.0
S118,0,1,16,9,0.0
S119,0,1,9,16,0.0
S120,0,1,9,16,0.0
S121,0,1,16,9,0.0
S122,0,1,16,9,0.0
S123,0,1,16,9,0.0
S124,0,1,16,9,0.0
S125,0,1,9,16,0.0
