virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testNegativeNumber_cl_L56_F_1,org.apache.commons.cli2.bug.BugCLI150Test::testNegativeNumber,org.apache.commons.cli2.bug.BugCLI150Test,testNegativeNumber,cl,56,Virtual_Fail,0,/opt/resq/resQ_outputs/work/Cli_21b/step2_slicing/_slicer4j_failing/testNegativeNumber_cl_L56_F_1/slice.log,
testSimple_cl_L45_P_1,org.apache.commons.cli2.PrecedenceTest::testSimple,org.apache.commons.cli2.PrecedenceTest,testSimple,cl,45,Virtual_Pass,152,/opt/resq/resQ_outputs/work/Cli_21b/step2_slicing/_slicer4j_passed/testSimple_cl_L45_P_1/slice.log,
testArgument_cl_L62_P_2,org.apache.commons.cli2.PrecedenceTest::testArgument,org.apache.commons.cli2.PrecedenceTest,testArgument,cl,62,Virtual_Pass,244,/opt/resq/resQ_outputs/work/Cli_21b/step2_slicing/_slicer4j_passed/testArgument_cl_L62_P_2/slice.log,
testArgumentVsBurst_cl_L186_P_3,org.apache.commons.cli2.PrecedenceTest::testArgumentVsBurst,org.apache.commons.cli2.PrecedenceTest,testArgumentVsBurst,cl,186,Virtual_Pass,266,/opt/resq/resQ_outputs/work/Cli_21b/step2_slicing/_slicer4j_passed/testArgumentVsBurst_cl_L186_P_3/slice.log,
testArgumentVsChildren_cl_L211_P_4,org.apache.commons.cli2.PrecedenceTest::testArgumentVsChildren,org.apache.commons.cli2.PrecedenceTest,testArgumentVsChildren,cl,211,Virtual_Pass,268,/opt/resq/resQ_outputs/work/Cli_21b/step2_slicing/_slicer4j_passed/testArgumentVsChildren_cl_L211_P_4/slice.log,
testArgumentVsBurstVsChildren_cl_L361_P_5,org.apache.commons.cli2.PrecedenceTest::testArgumentVsBurstVsChildren,org.apache.commons.cli2.PrecedenceTest,testArgumentVsBurstVsChildren,cl,361,Virtual_Pass,272,/opt/resq/resQ_outputs/work/Cli_21b/step2_slicing/_slicer4j_passed/testArgumentVsBurstVsChildren_cl_L361_P_5/slice.log,
testBug_cl_L50_P_6,org.apache.commons.cli2.bug.BugCLI12Test::testBug,org.apache.commons.cli2.bug.BugCLI12Test,testBug,cl,50,Virtual_Pass,218,/opt/resq/resQ_outputs/work/Cli_21b/step2_slicing/_slicer4j_passed/testBug_cl_L50_P_6/slice.log,
testBug_cl_L51_P_7,org.apache.commons.cli2.bug.BugCLI12Test::testBug,org.apache.commons.cli2.bug.BugCLI12Test,testBug,cl,51,Virtual_Pass,217,/opt/resq/resQ_outputs/work/Cli_21b/step2_slicing/_slicer4j_passed/testBug_cl_L51_P_7/slice.log,
testFileValidator_cl_L63_P_8,org.apache.commons.cli2.bug.BugCLI144Test::testFileValidator,org.apache.commons.cli2.bug.BugCLI144Test,testFileValidator,cl,63,Virtual_Pass,281,/opt/resq/resQ_outputs/work/Cli_21b/step2_slicing/_slicer4j_passed/testFileValidator_cl_L63_P_8/slice.log,
testWithMaximum_cl_L71_P_9,org.apache.commons.cli2.bug.BugCLI145Test::testWithMaximum,org.apache.commons.cli2.bug.BugCLI145Test,testWithMaximum,cl,71,Virtual_Pass,254,/opt/resq/resQ_outputs/work/Cli_21b/step2_slicing/_slicer4j_passed/testWithMaximum_cl_L71_P_9/slice.log,
testWithMaximumUsingDefaultValues_cl_L111_P_10,org.apache.commons.cli2.bug.BugCLI145Test::testWithMaximumUsingDefaultValues,org.apache.commons.cli2.bug.BugCLI145Test,testWithMaximumUsingDefaultValues,cl,111,Virtual_Pass,247,/opt/resq/resQ_outputs/work/Cli_21b/step2_slicing/_slicer4j_passed/testWithMaximumUsingDefaultValues_cl_L111_P_10/slice.log,
testParse_Successful_cl_L65_P_11,org.apache.commons.cli2.commandline.ParserTest::testParse_Successful,org.apache.commons.cli2.commandline.ParserTest,testParse_Successful,cl,65,Virtual_Pass,168,/opt/resq/resQ_outputs/work/Cli_21b/step2_slicing/_slicer4j_passed/testParse_Successful_cl_L65_P_11/slice.log,
testParse_Successful_cl_L66_P_12,org.apache.commons.cli2.commandline.ParserTest::testParse_Successful,org.apache.commons.cli2.commandline.ParserTest,testParse_Successful,cl,66,Virtual_Pass,168,/opt/resq/resQ_outputs/work/Cli_21b/step2_slicing/_slicer4j_passed/testParse_Successful_cl_L66_P_12/slice.log,
testParse_Successful_cl_L68_P_13,org.apache.commons.cli2.commandline.ParserTest::testParse_Successful,org.apache.commons.cli2.commandline.ParserTest,testParse_Successful,cl,68,Virtual_Pass,168,/opt/resq/resQ_outputs/work/Cli_21b/step2_slicing/_slicer4j_passed/testParse_Successful_cl_L68_P_13/slice.log,
testParseAndHelp_Successful_cl_L99_P_14,org.apache.commons.cli2.commandline.ParserTest::testParseAndHelp_Successful,org.apache.commons.cli2.commandline.ParserTest,testParseAndHelp_Successful,cl,99,Virtual_Pass,155,/opt/resq/resQ_outputs/work/Cli_21b/step2_slicing/_slicer4j_passed/testParseAndHelp_Successful_cl_L99_P_14/slice.log,
