test_case,result,assertx_calls_found,assertx_calls_counted
com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testNonFiltering,PASS,1,1
com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testSingleMatchFilteringWithoutPath,PASS,1,1
com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testNotAllowMultipleMatches,PASS,1,1
com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testAllowMultipleMatches,PASS,1,1
com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testMultipleMatchFilteringWithPath1,PASS,1,1
com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testMultipleMatchFilteringWithPath2,PASS,1,1
com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testMultipleMatchFilteringWithPath3,PASS,1,1
com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testIndexMatchWithPath1,PASS,2,2
com.fasterxml.jackson.core.filter.BasicParserFilteringTest::testIndexMatchWithPath2,PASS,2,2
com.fasterxml.jackson.core.filter.JsonPointerParserFilteringTest::testSimplestWithPath,PASS,0,0
com.fasterxml.jackson.core.filter.JsonPointerParserFilteringTest::testSimplestNoPath,PASS,0,0
com.fasterxml.jackson.core.filter.JsonPointerParserFilteringTest::testSimpleWithPath,PASS,0,0
com.fasterxml.jackson.core.filter.JsonPointerParserFilteringTest::testSimpleNoPath,PASS,0,0
