virtual_test_id,test_case,test_class,test_method,variable,line,virtual_status,slice_size,slice_path,extra_slice_paths
testCodec112_Base64_L343_F_1,org.apache.commons.codec.binary.Base64Test::testCodec112,org.apache.commons.codec.binary.Base64Test,testCodec112,Base64,343,Virtual_Fail,0,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_failing/testCodec112_Base64_L343_F_1/slice.log,
testCodeInteger1_Base64_L130_P_1,org.apache.commons.codec.binary.Base64Test::testCodeInteger1,org.apache.commons.codec.binary.Base64Test,testCodeInteger1,Base64,130,Virtual_Pass,0,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testCodeInteger1_Base64_L130_P_1/slice.log,
testCodeInteger2_Base64_L138_P_2,org.apache.commons.codec.binary.Base64Test::testCodeInteger2,org.apache.commons.codec.binary.Base64Test,testCodeInteger2,Base64,138,Virtual_Pass,0,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testCodeInteger2_Base64_L138_P_2/slice.log,
testCodeInteger3_Base64_L148_P_3,org.apache.commons.codec.binary.Base64Test::testCodeInteger3,org.apache.commons.codec.binary.Base64Test,testCodeInteger3,Base64,148,Virtual_Pass,0,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testCodeInteger3_Base64_L148_P_3/slice.log,
testCodeInteger4_Base64_L164_P_4,org.apache.commons.codec.binary.Base64Test::testCodeInteger4,org.apache.commons.codec.binary.Base64Test,testCodeInteger4,Base64,164,Virtual_Pass,0,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testCodeInteger4_Base64_L164_P_4/slice.log,
testDecodePadOnly_Base64_L255_P_5,org.apache.commons.codec.binary.Base64Test::testDecodePadOnly,org.apache.commons.codec.binary.Base64Test,testDecodePadOnly,Base64,255,Virtual_Pass,0,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testDecodePadOnly_Base64_L255_P_5/slice.log,
testDecodePadOnly_Base64_L258_P_6,org.apache.commons.codec.binary.Base64Test::testDecodePadOnly,org.apache.commons.codec.binary.Base64Test,testDecodePadOnly,Base64,258,Virtual_Pass,18,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testDecodePadOnly_Base64_L258_P_6/slice.log,
testDecodePadOnly_Base64_L259_P_7,org.apache.commons.codec.binary.Base64Test::testDecodePadOnly,org.apache.commons.codec.binary.Base64Test,testDecodePadOnly,Base64,259,Virtual_Pass,18,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testDecodePadOnly_Base64_L259_P_7/slice.log,
testDecodePadOnly_Base64_L260_P_8,org.apache.commons.codec.binary.Base64Test::testDecodePadOnly,org.apache.commons.codec.binary.Base64Test,testDecodePadOnly,Base64,260,Virtual_Pass,18,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testDecodePadOnly_Base64_L260_P_8/slice.log,
testDecodePadOnly_Base64_L261_P_9,org.apache.commons.codec.binary.Base64Test::testDecodePadOnly,org.apache.commons.codec.binary.Base64Test,testDecodePadOnly,Base64,261,Virtual_Pass,3,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testDecodePadOnly_Base64_L261_P_9/slice.log,
testDecodePadOnlyChunked_Base64_L265_P_10,org.apache.commons.codec.binary.Base64Test::testDecodePadOnlyChunked,org.apache.commons.codec.binary.Base64Test,testDecodePadOnlyChunked,Base64,265,Virtual_Pass,0,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testDecodePadOnlyChunked_Base64_L265_P_10/slice.log,
testDecodePadOnlyChunked_Base64_L268_P_11,org.apache.commons.codec.binary.Base64Test::testDecodePadOnlyChunked,org.apache.commons.codec.binary.Base64Test,testDecodePadOnlyChunked,Base64,268,Virtual_Pass,18,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testDecodePadOnlyChunked_Base64_L268_P_11/slice.log,
testDecodePadOnlyChunked_Base64_L269_P_12,org.apache.commons.codec.binary.Base64Test::testDecodePadOnlyChunked,org.apache.commons.codec.binary.Base64Test,testDecodePadOnlyChunked,Base64,269,Virtual_Pass,18,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testDecodePadOnlyChunked_Base64_L269_P_12/slice.log,
testDecodePadOnlyChunked_Base64_L270_P_13,org.apache.commons.codec.binary.Base64Test::testDecodePadOnlyChunked,org.apache.commons.codec.binary.Base64Test,testDecodePadOnlyChunked,Base64,270,Virtual_Pass,18,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testDecodePadOnlyChunked_Base64_L270_P_13/slice.log,
testDecodePadOnlyChunked_Base64_L271_P_14,org.apache.commons.codec.binary.Base64Test::testDecodePadOnlyChunked,org.apache.commons.codec.binary.Base64Test,testDecodePadOnlyChunked,Base64,271,Virtual_Pass,18,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testDecodePadOnlyChunked_Base64_L271_P_14/slice.log,
testEncodeDecodeRandom_Base64_L315_P_15,org.apache.commons.codec.binary.Base64Test::testEncodeDecodeRandom,org.apache.commons.codec.binary.Base64Test,testEncodeDecodeRandom,Base64,315,Virtual_Pass,0,,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testEncodeDecodeRandom_Base64_L315_P_15_alias_enc/slice.log
testIsArrayByteBase64_Base64_L361_P_16,org.apache.commons.codec.binary.Base64Test::testIsArrayByteBase64,org.apache.commons.codec.binary.Base64Test,testIsArrayByteBase64,Base64,361,Virtual_Pass,0,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testIsArrayByteBase64_Base64_L361_P_16/slice.log,
testIsArrayByteBase64_Base64_L362_P_17,org.apache.commons.codec.binary.Base64Test::testIsArrayByteBase64,org.apache.commons.codec.binary.Base64Test,testIsArrayByteBase64,Base64,362,Virtual_Pass,1,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testIsArrayByteBase64_Base64_L362_P_17/slice.log,
testIsArrayByteBase64_Base64_L363_P_18,org.apache.commons.codec.binary.Base64Test::testIsArrayByteBase64,org.apache.commons.codec.binary.Base64Test,testIsArrayByteBase64,Base64,363,Virtual_Pass,1,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testIsArrayByteBase64_Base64_L363_P_18/slice.log,
testIsArrayByteBase64_Base64_L364_P_19,org.apache.commons.codec.binary.Base64Test::testIsArrayByteBase64,org.apache.commons.codec.binary.Base64Test,testIsArrayByteBase64,Base64,364,Virtual_Pass,1,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testIsArrayByteBase64_Base64_L364_P_19/slice.log,
testIsArrayByteBase64_Base64_L365_P_20,org.apache.commons.codec.binary.Base64Test::testIsArrayByteBase64,org.apache.commons.codec.binary.Base64Test,testIsArrayByteBase64,Base64,365,Virtual_Pass,1,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testIsArrayByteBase64_Base64_L365_P_20/slice.log,
testIsArrayByteBase64_Base64_L366_P_21,org.apache.commons.codec.binary.Base64Test::testIsArrayByteBase64,org.apache.commons.codec.binary.Base64Test,testIsArrayByteBase64,Base64,366,Virtual_Pass,1,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testIsArrayByteBase64_Base64_L366_P_21/slice.log,
testIsArrayByteBase64_Base64_L367_P_22,org.apache.commons.codec.binary.Base64Test::testIsArrayByteBase64,org.apache.commons.codec.binary.Base64Test,testIsArrayByteBase64,Base64,367,Virtual_Pass,1,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testIsArrayByteBase64_Base64_L367_P_22/slice.log,
testIsArrayByteBase64_Base64_L368_P_23,org.apache.commons.codec.binary.Base64Test::testIsArrayByteBase64,org.apache.commons.codec.binary.Base64Test,testIsArrayByteBase64,Base64,368,Virtual_Pass,1,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testIsArrayByteBase64_Base64_L368_P_23/slice.log,
testIsArrayByteBase64_Base64_L369_P_24,org.apache.commons.codec.binary.Base64Test::testIsArrayByteBase64,org.apache.commons.codec.binary.Base64Test,testIsArrayByteBase64,Base64,369,Virtual_Pass,1,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testIsArrayByteBase64_Base64_L369_P_24/slice.log,
testIsArrayByteBase64_Base64_L370_P_25,org.apache.commons.codec.binary.Base64Test::testIsArrayByteBase64,org.apache.commons.codec.binary.Base64Test,testIsArrayByteBase64,Base64,370,Virtual_Pass,1,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testIsArrayByteBase64_Base64_L370_P_25/slice.log,
testIsArrayByteBase64_Base64_L371_P_26,org.apache.commons.codec.binary.Base64Test::testIsArrayByteBase64,org.apache.commons.codec.binary.Base64Test,testIsArrayByteBase64,Base64,371,Virtual_Pass,1,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testIsArrayByteBase64_Base64_L371_P_26/slice.log,
testRfc2045Section6Dot8ChunkSizeDefinition_Base64_L515_P_27,org.apache.commons.codec.binary.Base64Test::testRfc2045Section6Dot8ChunkSizeDefinition,org.apache.commons.codec.binary.Base64Test,testRfc2045Section6Dot8ChunkSizeDefinition,Base64,515,Virtual_Pass,0,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testRfc2045Section6Dot8ChunkSizeDefinition_Base64_L515_P_27/slice.log,
testRfc1421Section6Dot8ChunkSizeDefinition_Base64_L522_P_28,org.apache.commons.codec.binary.Base64Test::testRfc1421Section6Dot8ChunkSizeDefinition,org.apache.commons.codec.binary.Base64Test,testRfc1421Section6Dot8ChunkSizeDefinition,Base64,522,Virtual_Pass,0,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testRfc1421Section6Dot8ChunkSizeDefinition_Base64_L522_P_28/slice.log,
testRfc4648Section10Encode_Base64_L589_P_29,org.apache.commons.codec.binary.Base64Test::testRfc4648Section10Encode,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10Encode,Base64,589,Virtual_Pass,3,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testRfc4648Section10Encode_Base64_L589_P_29/slice.log,
testRfc4648Section10Encode_Base64_L590_P_30,org.apache.commons.codec.binary.Base64Test::testRfc4648Section10Encode,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10Encode,Base64,590,Virtual_Pass,3,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testRfc4648Section10Encode_Base64_L590_P_30/slice.log,
testRfc4648Section10Encode_Base64_L591_P_31,org.apache.commons.codec.binary.Base64Test::testRfc4648Section10Encode,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10Encode,Base64,591,Virtual_Pass,3,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testRfc4648Section10Encode_Base64_L591_P_31/slice.log,
testRfc4648Section10Encode_Base64_L592_P_32,org.apache.commons.codec.binary.Base64Test::testRfc4648Section10Encode,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10Encode,Base64,592,Virtual_Pass,3,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testRfc4648Section10Encode_Base64_L592_P_32/slice.log,
testRfc4648Section10Encode_Base64_L593_P_33,org.apache.commons.codec.binary.Base64Test::testRfc4648Section10Encode,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10Encode,Base64,593,Virtual_Pass,3,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testRfc4648Section10Encode_Base64_L593_P_33/slice.log,
testRfc4648Section10Encode_Base64_L594_P_34,org.apache.commons.codec.binary.Base64Test::testRfc4648Section10Encode,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10Encode,Base64,594,Virtual_Pass,3,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testRfc4648Section10Encode_Base64_L594_P_34/slice.log,
testRfc4648Section10Encode_Base64_L595_P_35,org.apache.commons.codec.binary.Base64Test::testRfc4648Section10Encode,org.apache.commons.codec.binary.Base64Test,testRfc4648Section10Encode,Base64,595,Virtual_Pass,3,/opt/resq/resQ_outputs/work/Codec_9b/step2_slicing/_slicer4j_passed/testRfc4648Section10Encode_Base64_L595_P_35/slice.log,
